49.3716,432.984
98.7433,437.035
148.115,446.016
197.487,457.357
246.858,469.095
296.23,480.335
345.601,487.083
394.973,496.176
444.345,514.813
493.716,535.12
543.088,552.5
592.46,571.038
641.831,583.237
691.203,595.716
740.575,616.69
789.946,639.799
839.318,673.129
888.689,711.091
938.061,744.804
987.433,777.836
1036.8,818.929
1086.18,866.665
1135.55,918.836
1184.92,975.624
1234.29,1034.28
1283.66,1093.86
1333.03,1155.4
1382.41,1217.06
1431.78,1282.09
1481.15,1352.11
1530.52,1424.62
1579.89,1494.73
1629.26,1567.23
1678.64,1638.93
1728.01,1712.4
1777.38,1794.1
1826.75,1878.37
1876.12,1956.39
1925.49,2032.57
1974.87,2111.81
2024.24,2192.15
2073.61,2267.74
2122.98,2338.52
2172.35,2412.56
2221.72,2490.8
2271.1,2562.01
2320.47,2622.02
2369.84,2681.84
2419.21,2751.06
2468.58,2811.44
2517.95,2841.81
2567.32,2866.21
2616.7,2900.14
2666.07,2928.03
2715.44,2956.78
2764.81,2980.5
2814.18,2988.89
2863.55,2989.75
2912.93,2994.09
2962.3,2997.43
3011.67,3004.14
3061.04,3012.28
3110.41,3017.71
3159.78,3020.85
3209.16,3006.31
3258.53,2965.99
3307.9,2934.35
3357.27,2927.28
3406.64,2920.09
3456.01,2914.25
3505.39,2904.65
3554.76,2854.37
3604.13,2803.35
3653.5,2785.32
3702.87,2768.38
3752.24,2743.81
3801.62,2718.56
3850.99,2686.67
3900.36,2653.03
3949.73,2622.62
3999.1,2594.16
4048.47,2568.4
4097.85,2544.97
4147.22,2520.81
4196.59,2495.57
4245.96,2472.02
4295.33,2451.11
4344.7,2431.66
4394.08,2415.26
4443.45,2399.38
4492.82,2382.78
4542.19,2366.98
4591.56,2355.16
4640.93,2344.07
4690.31,2332.57
4739.68,2321.64
4789.05,2313.95
4838.42,2307.5
4887.79,2301.57
4937.16,2296.22
4986.54,2291.25
5035.91,2286.71
5085.28,2283.34
5134.65,2281.12
5184.02,2279.74
5233.39,2279.32
5282.76,2279.23
5332.14,2279.14
5381.51,2279.84
5430.88,2282.13
5480.25,2284.7
5529.62,2284.83
5578.99,2285.47
5628.37,2286.77
5677.74,2288.59
5727.11,2293.11
5776.48,2298.49
5825.85,2301.78
5875.22,2304.8
5924.6,2308.74
5973.97,2313.42
6023.34,2319.68
6072.71,2327.32
