52.6316,0.872803
105.263,0.819187
157.895,0.78194
210.526,0.754676
263.158,0.734142
315.789,0.717259
368.421,0.703632
421.053,0.694743
473.684,0.688121
526.316,0.682041
578.947,0.676979
631.579,0.671942
684.211,0.66807
736.842,0.666117
789.474,0.664794
842.105,0.664812
894.737,0.664656
947.368,0.663768
1000,0.663467
1052.63,0.664199
1105.26,0.664872
1157.89,0.665718
1210.53,0.666463
1263.16,0.66695
1315.79,0.667495
1368.42,0.667859
1421.05,0.668386
1473.68,0.669117
1526.32,0.669787
1578.95,0.670181
1631.58,0.67066
1684.21,0.671061
1736.84,0.671624
1789.47,0.672542
1842.11,0.67328
1894.74,0.673583
1947.37,0.67399
2000,0.67458
2052.63,0.675035
2105.26,0.675172
2157.89,0.675409
2210.53,0.676066
2263.16,0.676477
2315.79,0.676352
2368.42,0.676318
2421.05,0.676894
2473.68,0.677061
2526.32,0.675983
2578.95,0.674857
2631.58,0.674174
2684.21,0.673396
2736.84,0.672754
2789.47,0.671846
2842.11,0.670252
2894.74,0.668525
2947.37,0.667061
3000,0.665595
3052.63,0.664537
3105.26,0.663501
3157.89,0.662551
3210.53,0.66117
3263.16,0.657821
3315.79,0.65443
3368.42,0.65251
3421.05,0.650824
3473.68,0.649509
3526.32,0.64771
3578.95,0.643603
3631.58,0.639463
3684.21,0.636799
3736.84,0.634171
3789.47,0.631194
3842.11,0.627977
3894.74,0.624177
3947.37,0.620269
4000,0.616423
4052.63,0.612611
4105.26,0.608966
4157.89,0.60522
4210.53,0.601254
4263.16,0.597308
4315.79,0.593453
4368.42,0.589717
4421.05,0.586162
4473.68,0.582579
4526.32,0.578919
4578.95,0.575432
4631.58,0.572147
4684.21,0.568868
4736.84,0.56557
4789.47,0.562495
4842.11,0.559618
4894.74,0.556824
4947.37,0.55411
5000,0.551446
5052.63,0.548834
5105.26,0.546371
5157.89,0.544019
5210.53,0.5418
5263.16,0.539691
5315.79,0.537606
5368.42,0.535578
5421.05,0.533736
5473.68,0.532032
5526.32,0.530143
5578.95,0.528267
5631.58,0.526459
5684.21,0.5247
5736.84,0.523242
5789.47,0.521909
5842.11,0.520356
5894.74,0.518841
5947.37,0.517437
6000,0.516107
6052.63,0.515013
6105.26,0.514013
6157.89,0.512807
6210.53,0.511649
6263.16,0.510484
6315.79,0.509378
6368.42,0.508291
6421.05,0.507271
6473.68,0.506331
6526.32,0.505426
6578.95,0.504346
6631.58,0.503347
6684.21,0.50264
6736.84,0.501978
6789.47,0.50126
6842.11,0.500578
6894.74,0.499932
6947.37,0.499301
7000,0.498664
7052.63,0.498033
7105.26,0.497424
7157.89,0.496813
7210.53,0.496242
7263.16,0.495658
7315.79,0.495113
7368.42,0.494603
7421.05,0.494249
7473.68,0.493731
