60.5727,532.203
121.145,700.76
181.718,1015.3
242.291,1047.11
302.863,1058.61
363.436,1117.51
424.009,1159.36
484.581,1180.87
545.154,1219.11
605.727,1251.47
666.3,1296.99
726.872,1341.79
787.445,1387.28
848.018,1457.22
908.59,1530.94
969.163,1573.59
1029.74,1632.27
1090.31,1722.52
1150.88,1796.15
1211.45,1860.41
1272.03,1899.26
1332.6,1939.19
1393.17,1993.97
1453.74,2042.66
1514.32,2084.81
1574.89,2139.97
1635.46,2197.04
1696.04,2247.55
1756.61,2297.24
1817.18,2346.97
1877.75,2392.88
1938.33,2435.35
1998.9,2476.25
2059.47,2514.01
2120.04,2547.66
2180.62,2577.77
2241.19,2604.27
2301.76,2626.03
2362.33,2645.38
2422.91,2678.34
2483.48,2700.47
2544.05,2704.54
2604.63,2719.88
2665.2,2740.91
2725.77,2748.8
2786.34,2752.21
2846.92,2748.74
2907.49,2748.15
2968.06,2751
3028.63,2747.62
3089.21,2741.91
3149.78,2743.92
3210.35,2733.92
3270.93,2701.62
3331.5,2692.27
3392.07,2696.81
3452.64,2675.62
3513.22,2650.19
3573.79,2619.9
3634.36,2596.88
3694.93,2582.19
3755.51,2561.07
3816.08,2537.76
3876.65,2512.58
3937.22,2487.42
3997.8,2462.44
4058.37,2439
4118.94,2416.66
4179.52,2396.48
4240.09,2377.81
4300.66,2363.48
4361.23,2346.59
4421.81,2326.69
4482.38,2315.13
4542.95,2306.75
4603.52,2294.27
4664.1,2282.37
4724.67,2270.78
4785.24,2263.7
4845.81,2260.01
4906.39,2254.04
4966.96,2248.93
5027.53,2245.9
5088.11,2242.38
5148.68,2238.05
5209.25,2235.26
5269.82,2233.87
5330.4,2237.79
5390.97,2240.29
5451.54,2238.1
5512.11,2240
5572.69,2245.07
5633.26,2247.81
5693.83,2251.37
5754.41,2257.36
5814.98,2263.15
5875.55,2268.37
5936.12,2275.96
5996.7,2284.86
6057.27,2292.18
6117.84,2299.3
6178.41,2305.08
6238.99,2314.27
6299.56,2325.94
6360.13,2332.01
6420.7,2337.78
6481.28,2346.73
6541.85,2356.01
6602.42,2365.66
6663,2376.9
6723.57,2388.41
6784.14,2395.58
6844.71,2402.22
6905.29,2408.54
6965.86,2414.76
7026.43,2420.67
7087,2426.69
7147.58,2432.16
7208.15,2437.66
7268.72,2442.85
7329.3,2447.99
7389.87,2451.84
7450.44,2454.84
7511.01,2460.35
7571.59,2464.97
7632.16,2467.87
7692.73,2466.75
7753.3,2462.49
7813.88,2465.94
7874.45,2470.7
7935.02,2473.52
7995.59,2475.72
