WN,WL,En,stat,5,65,125,185,245,305,365,425,545,665,785,965,1085,1325,1565,2465,2705,2765,3005,3065,5345,7385,7505,9305,10085,12185,14405,15185
7000.0,1428.5714285714287,0.868875,2467.8926655863884,2464.6027555083397,2473.0517155741813,2365.163669309533,2327.35667010299,2273.254665098107,2391.1474644755485,2347.2446629618767,2254.1976582621696,2310.2896687602165,2376.918163022912,2312.055659971154,2349.7286641215446,2393.17706652633,2418.8384663676384,2332.7496602152946,2390.9602620219353,2419.741866788781,2398.5443684672478,2422.6879651164177,2416.9953648661735,2408.972865781701,2446.5841652964714,2443.8603646372917,2440.9360653971794,2437.419866285241,2438.6138665293815,2444.689365110314,2443.8172661875847
7012.009765625,1426.124653879268,0.8703657121582034,2470.111027825603,2466.705367911586,2475.3340178616136,2366.71703063322,2330.1500292904466,2276.4960223324388,2391.5055285580247,2349.442029107341,2256.580021966228,2312.736027825603,2377.01292907072,2313.1480303890794,2349.6910296566575,2394.2402316219896,2419.8543292172044,2333.3040209896653,2393.281125176677,2422.1498271114915,2401.330327142009,2425.1311274654954,2419.7402278072923,2411.607426751384,2448.3529273159593,2446.200528252849,2443.4948283321946,2439.9992285854905,2441.192628014812,2447.238328088054,2446.3803282864183
7024.02001953125,1423.6861472765781,0.8718564849243164,2472.349114435639,2468.8222444233556,2477.6370444473882,2368.374115961518,2332.9781122383733,2279.9301080879827,2391.914917963471,2351.6891107735296,2259.097115534272,2315.264107721772,2377.2155161080022,2314.326119440522,2349.6821146187444,2395.3392114815374,2420.878712671723,2333.9381189522405,2395.6333170113226,2424.5849161324163,2404.1425180611272,2427.599312799897,2422.504715937104,2414.270115869965,2450.1447153267522,2448.563313501801,2446.0751142677923,2442.600714701142,2443.794114130463,2449.8090143379827,2448.964915293183
7036.0400390625,1421.253992939532,0.8733484698486331,2474.589020850213,2470.9351507444694,2479.9428907652214,2370.1190196295097,2335.8230143804863,2283.5340281744316,2392.362618567498,2353.969018103631,2261.7310191412284,2317.8550273199394,2377.5213176031425,2315.5770274420097,2349.6900187750175,2396.45771897033,2421.895321967156,2334.6380168218925,2397.99922287658,2427.0294200201347,2406.9628230352714,2430.074620368035,2425.270821692498,2416.9429217596366,2451.942420126946,2450.9306212683036,2448.6591216345146,2445.2065211553886,2446.4002200384452,2452.3832217474296,2451.553021552117
7048.0498046875,1418.832198567783,0.8748391820068362,2476.827016470022,2473.040056583471,2482.247866270132,2371.9510170193385,2338.681020376272,2287.297017690725,2392.8498131008814,2356.278012868948,2264.4760185452174,2320.5060173245142,2377.9400154324244,2316.897023794241,2349.716016408987,2397.5940147610377,2422.902314779348,2335.4060112209986,2400.3751198025416,2429.47951662261,2409.7873131008814,2432.5533157559107,2428.0348182888697,2419.6220146389674,2453.743716833181,2453.2990165920924,2451.243116018362,2447.8128162594508,2449.0074173184107,2454.9574161740015,2454.1408172817896
7060.06005859375,1416.4185455940496,0.8763299547729493,2479.0651030800586,2475.138613011623,2484.5539832375293,2373.874101187969,2341.5551085732227,2291.216104056621,2393.3833022377735,2358.619103934551,2267.3331084511524,2323.2181029579883,2378.487100150371,2318.2921080849414,2349.767098929668,2398.7520003578907,2423.903604056621,2336.2491088173633,2402.762902762676,2431.9374022743946,2412.6179061196094,2435.0376029274707,2430.7987036965137,2422.309403922344,2455.5515036843067,2455.670403983379,2453.828902747417,2450.421603705669,2451.6174025795704,2457.5336032173877,2456.7304034493213
7072.06982421875,1414.0131882966382,0.8778206669311525,2481.28332111938,2477.2105109463455,2486.8413011799576,2375.868320203853,2344.425319410396,2295.2643239269973,2393.9482228527786,2360.972324110103,2270.279323316646,2325.969325758052,2379.1553227673294,2319.7443196545364,2349.8293263684036,2399.9137227307083,2424.881419874263,2337.1533162365677,2405.1429173718216,2434.3829228649856,2415.4343220959427,2437.5074193249466,2433.542422987056,2424.985122419429,2457.3472211132766,2458.0249211560013,2456.3966214428665,2453.012721754146,2454.2103211651565,2460.0917203198196,2459.301721311641
7084.080078125,1411.6158893910724,0.8793114396972657,2483.501496810449,2479.2751770205628,2489.129666823877,2377.9554991908203,2347.310502547754,2299.4544997401367,2394.569695968164,2363.35849906875,2273.333497542871,2328.780503768457,2379.9764952845703,2321.2744918055664,2349.928498763574,2401.100999373926,2425.857697982324,2338.1414962000977,2407.534898299707,2436.836095351709,2418.2561965174805,2439.982697982324,2436.2856955714356,2427.6687979884277,2459.151795882715,2460.3823962397705,2458.9659972376953,2455.6060977168213,2456.805997390283,2462.651597518457,2461.87469627334
7096.10009765625,1409.2247660518303,0.8808034246215822,2485.7214761163423,2481.3340859796235,2491.4209461595246,2380.137476482553,2350.2134805108735,2303.780481853647,2395.254572429819,2365.7804742242524,2276.4934792901704,2331.6524758722016,2380.9644723321626,2322.886469402475,2350.073481121225,2402.317575969858,2426.836977520151,2339.2224831964204,2409.9406762506196,2439.298677959604,2421.0853753472993,2442.4652772332856,2439.0303750421235,2430.3623757745454,2460.968475856943,2462.7447762872407,2461.53887609498,2458.2035756494233,2459.4060769464204,2465.215076961679,2464.450975933237
7108.10986328125,1406.843759078281,0.8822941367797852,2487.9395616266706,2483.383111736534,2493.7114618036726,2382.411561748741,2353.131562969444,2308.2325608942488,2396.004564068077,2368.234559795616,2279.7535569879988,2334.579561016319,2382.1275651667097,2324.579561016319,2350.26655747628,2403.5618608210066,2427.8180635187605,2340.3945634577253,2412.356759807823,2441.767061016319,2423.9178636286238,2444.9515626642683,2441.772660991905,2433.0620629999617,2462.7946622583845,2465.1084611628035,2464.1115625116804,2460.801261684654,2462.0069616053083,2467.7783620569685,2467.026962063072
7120.1201171875,1404.4706880521103,0.8837849095458986,2490.1602809382593,2485.4263408137476,2496.0057709170496,2384.781283135525,2356.0682856990015,2312.8062770320093,2396.829279656521,2370.7252833796656,2283.116274590603,2337.565279717556,2383.4792811824,2326.3582789851343,2350.5182826472437,2404.840380425564,2428.8083827449,2341.667284722439,2414.7874782038843,2444.245680565945,2426.7580821467554,2447.446181054226,2444.517180199734,2435.772181267849,2464.63638185989,2467.4779803706324,2466.6885802699244,2463.40368151199,2464.6129805995142,2470.3461806727564,2469.607180352322
7132.1298828125,1402.1057053515938,0.8852756217041017,2492.381248330527,2487.4609483236604,2498.3014982694917,2387.2432478422456,2359.0222548002534,2317.4912489408784,2397.731651162558,2373.251251077109,2286.5742414945894,2340.6072462553316,2385.0252455229097,2328.2212446684175,2350.8342512602144,2406.1529463285738,2429.808349465781,2343.0412519926363,2417.2306517118745,2446.7323492521577,2429.603446816855,2449.9467466825777,2447.261348580771,2438.4904478544527,2466.4925478452974,2469.8510492796236,2469.2674482816988,2466.008548592978,2467.2218473905855,2472.915847634726,2472.189248895102
7144.14013671875,1399.7485783632633,0.8867663944702149,2494.6023060207044,2489.4862858180677,2500.598516118971,2389.7973057155286,2361.993312490431,2322.2783008937513,2398.7167087917005,2375.8133045558607,2290.1243091945325,2343.703303945509,2386.7733036403333,2330.170299184767,2351.2203022365247,2407.5013080958997,2430.821105611769,2344.5203052882825,2419.6861072902357,2449.2267071132337,2432.453605306593,2452.4531055812513,2450.00500453755,2441.2166057948743,2468.3643051509534,2472.227506292311,2471.848006856886,2468.615506780592,2469.8332058314954,2475.4875065211927,2474.77280582234
7156.16015625,1397.3974564091143,0.8882583793945312,2496.8251696690804,2491.5035997494942,2502.8985596760995,2392.4431658849007,2364.9841662511117,2327.163167105604,2399.791173087049,2378.413167105604,2293.7651721104867,2346.8541766270882,2388.7291689976937,2332.20717345326,2351.684163199354,2408.889271841932,2431.8516665562875,2346.1081744298226,2422.1555682286507,2451.730668173719,2435.310170279432,2454.967167960096,2452.749970541883,2443.9521685704476,2470.2546702489144,2474.609269247938,2474.431969748426,2471.226269827772,2472.448868857313,2478.062569724012,2477.3597689732796
