WN,WL,En,stat,-234,-174,-114,-54,5,65,125,185,245,305,365,425,485,545,605,665,725,785,845,905,1025,1385,1445,2045,3965,5345,6665,7745,9305,10085,10505,11525,12305,13025,14045,14885,15065,15125,15185
7108.10986328125,1406.843759078281,0.8822941367797852,2487.9395616266706,2487.45145963764,2485.6763515684584,2485.922811529396,2486.810431620834,2481.6299817774275,2492.0063717577436,2388.153962871788,2329.570558330772,2319.153566143272,2384.827562114952,2367.088563701866,2285.212556621788,2429.8313615534285,2432.340661785362,2485.31183173394,2492.131641647575,2491.2618515703657,2327.8965623590925,2286.1465623590925,2365.791559002159,2443.803163311241,2400.228257915733,2317.5125596735456,2346.0555589411238,2466.5518624994734,2477.279961368797,2447.3492601129988,2478.6660812113264,2482.291001579521,2464.9968621942976,2483.102961799858,2481.1882617685774,2491.739141723869,2491.4743316385725,2490.593451521156,2486.8813016626814,2491.2900016520002,2489.521951577423,2484.606081745384
7120.1201171875,1404.4706880521103,0.8837849095458986,2490.1602809382593,2489.654669935814,2487.815970893017,2488.0374808264887,2488.9789309455073,2483.701370949856,2494.2945411158717,2391.046877617947,2332.4862849665797,2322.633288140408,2386.5022838069117,2368.6442820979273,2289.939287896267,2430.881682152859,2433.2225825740015,2486.7755408240473,2493.5703508807337,2492.8357608271754,2331.1012752009547,2288.438280816189,2365.658282036892,2444.302382226101,2402.0972773982203,2320.883288140408,2350.748278374783,2468.122580285183,2479.076781029812,2450.2851817561304,2480.5057609034693,2484.224591012112,2467.0323817683375,2485.022111172787,2483.088930840603,2493.9151709033167,2493.64716100227,2492.723090882412,2488.8975409222758,2493.443050856701,2491.6164609147227,2486.567960972897
7132.1298828125,1402.1057053515938,0.8852756217041017,2492.381248330527,2491.857442354613,2489.9532083029085,2490.1471682543092,2491.145008301192,2485.7694481367403,2496.5844281668,2393.9704512113863,2335.4372480863863,2326.184242104941,2388.2382505888277,2370.2602461332613,2294.655250405722,2431.880447244101,2434.0449484342867,2488.196578359061,2494.9685483927065,2494.3758582825,2334.3372419828706,2290.789253091269,2365.517249917441,2444.7663496488863,2403.9836500639253,2324.258247231894,2355.405250405722,2469.673747872763,2480.857648705893,2453.212749337607,2482.3367479795747,2486.1508983129793,2469.0819490904146,2486.932018136435,2484.982338284903,2496.086718415671,2495.815438365393,2494.8462084287935,2490.904868339949,2495.590588426047,2493.7031683677965,2488.520638322287
7144.14013671875,1399.7485783632633,0.8867663944702149,2494.6023060207044,2494.059591007677,2492.0879560832655,2492.251835954634,2493.308395994154,2487.8340259914075,2498.8759061221754,2396.92390788838,2338.4233051662122,2329.8023029689466,2390.0363041286146,2371.9383045558607,2299.3623005275404,2432.8249050502454,2434.8055073146497,2489.572466028181,2496.3245060567533,2495.880496037451,2337.6043049220716,2293.1993061427747,2365.3723102931654,2445.196406972853,2405.8875080470716,2327.6363026027357,2360.025310171095,2471.205106389967,2482.6220060710584,2456.1319042567884,2484.1592060451185,2488.069875848738,2471.146005285231,2488.832525861708,2486.868566167799,2498.2532760028516,2497.9786359195386,2496.9622360591566,2492.9028259639417,2497.732056034056,2495.7814760331785,2490.463885915724
7156.16015625,1397.3974564091143,0.8882583793945312,2496.8251696690804,2496.262807653833,2494.2220197781808,2494.353399620939,2495.4706996545083,2489.896789656568,2501.170729742933,2399.9083682164437,2341.445164786268,2333.489171133924,2391.9001666173226,2373.6811724766976,2304.058171378065,2433.7140704259164,2435.503670798231,2490.902509795118,2497.6384366616494,2497.349905656267,2340.9011736974007,2295.6691638097054,2365.2291766270882,2445.59597121327,2407.8112689122445,2331.019169913221,2364.612172232557,2472.7180701359994,2484.371070013929,2459.0446711644418,2485.9749699696786,2489.9834295377022,2473.2268687352425,2490.7253795727975,2488.749590025831,2500.4161597356087,2500.138089762617,2499.072419749189,2494.8928496703393,2499.8687597378976,2497.8526196345574,2492.399359808851
7168.169921875,1395.056215043556,0.8897490915527345,2499.0818507570384,2498.499078740513,2496.387520780003,2496.4842307466624,2497.663830747044,2491.989720572865,2503.500960578358,2402.955248584187,2344.535845508015,2337.274843921101,2393.864847888386,2375.523852099812,2308.775851001179,2434.577151050007,2436.169451465046,2492.2162406343577,2498.940850754416,2498.8145527440665,2344.2618434328197,2298.2298457521556,2365.1238582033275,2445.9990489381908,2409.7872493166087,2334.4378535646556,2369.1958491701243,2474.244751681721,2486.1364505190013,2461.9831492799876,2487.8165509599803,2491.9238107103465,2475.357149829304,2492.6426808733104,2490.6577908891795,2502.6069807905315,2502.325400819218,2501.208290805256,2496.906700839436,2502.032250871098,2499.948131729996,2494.3590705293773
7180.18017578125,1392.722711016362,0.8912398643188476,2501.349129801119,2500.745158796633,2498.561379795397,2498.6216198256857,2499.864449744547,2494.089599733675,2505.8434196761496,2406.0406276038534,2347.671136026705,2341.1351252845175,2395.9071284583456,2377.4431315711386,2313.4911280921347,2435.388131265963,2436.7779322913534,2493.4878698638327,2500.2071098140127,2500.249679808939,2347.659127359713,2300.859124307955,2365.03612626108,2446.384930734957,2411.7926265052206,2337.871132974947,2373.756127481783,2475.761929636324,2487.894629602755,2464.9243289283163,2489.661029939974,2493.8680898002035,2477.514029627169,2494.5613499930746,2492.570339327181,2504.8020597747213,2504.5168896964437,2503.3460998586065,2498.9208897403128,2504.1988197615988,2502.044262771929,2496.3198496154196
7192.18994140625,1390.3970948304452,0.892730576477051,2503.6163166681436,2502.990332655063,2500.733096710792,2500.755566708198,2502.061786643615,2496.1857465425637,2508.1874464670327,2409.153113237968,2350.840315691581,2345.058318010917,2398.0193165460732,2379.43131910955,2318.1913136163857,2436.133414141288,2437.316717974296,2494.704036585441,2501.4251867452767,2501.6430766502526,2351.0843189874795,2303.5453175226357,2364.9613178888467,2446.745417467704,2413.8173130670693,2341.307310930839,2378.2803181329873,2477.259016863456,2489.634616724601,2467.8576153436807,2491.498316637626,2495.8059166589883,2479.687416903129,2496.4709166208413,2494.4770363489297,2506.9902166048196,2506.701386562934,2505.4746266523507,2500.924506775489,2506.3572567621377,2504.129792682281,2498.271106592765
7204.2001953125,1388.0791384040967,0.8942213492431641,2505.883595712224,2505.234761722127,2502.9031057429706,2502.887175805608,2504.255965716878,2498.2783358168995,2510.533285863439,2412.2923939299976,2354.0416004729664,2349.0416004729664,2400.202595956365,2381.4885990691578,2322.8775990081226,2436.810292489568,2437.7846958709156,2495.862195260564,2502.5940556598102,2502.9933857989704,2354.5345966887867,2306.288594491521,2364.902592904607,2447.0837948394214,2415.8617985320484,2344.745595223943,2382.770596749822,2478.736396081487,2491.3561956954395,2470.783597238103,2493.3291952681934,2497.737915284673,2481.877795465032,2498.371815927068,2496.3786060882007,2509.1711156440174,2508.8785457683002,2507.593455679456,2502.917525775472,2508.507205731908,2506.2043536973392,2500.2132256102955
7216.22021484375,1385.7670223852122,0.8957133341674806,2508.1011228193993,2507.4285788168663,2505.021832906222,2504.9677328696007,2506.3970827688927,2500.317563020205,2512.8311228384728,2415.4076261152977,2357.2261228193993,2353.034121476626,2402.4071225752587,2383.5681256880516,2327.4971189131493,2437.366023026919,2438.131319962954,2496.9098224272484,2503.662792645907,2504.249272786593,2357.9601163496727,2309.037127458071,2364.817126237368,2447.3537244429344,2417.8766202559227,2348.1371183027977,2387.1761197676415,2480.1447229017967,2493.0094232191796,2473.6523236860985,2495.104322396731,2499.6147231688255,2484.0358228316063,2500.214562856173,2498.2258424391503,2511.2943427195305,2510.997952901339,2509.6521428456062,2504.8499528994316,2510.5982327093834,2508.2175348182673,2502.0965928663963
7228.22998046875,1383.464558684601,0.8972040463256836,2510.2904663605177,2509.593328349062,2507.111176304289,2507.0202062649214,2508.5066763681853,2502.3250065369093,2515.1025863213026,2418.5198669952833,2360.4154663605177,2357.055465750166,2404.6574631256544,2385.692466787764,2332.072464041182,2437.81956487126,2438.377769522139,2497.8657665771925,2504.652096323439,2505.4308863205397,2361.3804626984083,2311.812469534346,2364.729461721846,2447.580467276045,2419.883964590498,2351.502471975752,2391.5204697174513,2481.5059662384474,2494.6157665771925,2476.485668234297,2496.8461666626417,2501.4584761185133,2486.1833668274367,2502.021156362959,2500.0410662216627,2513.3808563274824,2513.080566458174,2511.6716163677656,2506.7432063145125,2512.6512563747847,2510.190324358412,2503.9431262535536
7240.240234375,1381.1696402727487,0.8986948190917969,2512.479898913814,2511.7572659096254,2509.1998188337816,2509.074488862468,2510.613028868152,2504.329008563472,2517.375988944484,2421.656496509029,2363.636896594478,2361.1328987917436,2406.9828972658647,2387.8899025759233,2336.6318917116655,2438.196398242427,2438.552698596431,2498.755299075557,2505.5895891031755,2506.565118773891,2364.824900134517,2314.6408943972124,2364.6749062380327,2447.7966027102007,2421.912302478267,2354.8698983034624,2395.831896289302,2482.8489994844927,2496.2033982119096,2479.3120980104936,2498.5836987337602,2503.2981085619463,2488.348898395015,2503.8203892550005,2501.853198512508,2515.458238824321,2515.153988822414,2513.679468854381,2508.6254889807237,2514.693888886882,2512.1504079243673,2505.781538947536
7252.25,1378.8824158019925,0.9001855312500001,2514.6692424549324,2513.920192433761,2511.288022352622,2511.1322825683815,2512.716002417968,2506.329442573951,2519.6511922611458,2424.816642357276,2366.8882365955574,2365.2642436756355,2409.3832393421394,2390.1622386707527,2341.1732402576667,2438.4940410389167,2438.657043053077,2499.5758424534065,2506.474752022193,2507.650542332099,2368.291236473487,2317.5242381824714,2364.6582408680183,2448.0066447986824,2423.9620433582527,2358.24024160044,2400.110244347022,2484.174642158912,2497.7722430958015,2482.131541801856,2500.317842079566,2505.1341624988777,2490.5326419605476,2505.6126828922493,2503.6631427540046,2517.5256124271614,2517.217312408851,2515.6748125089866,2510.49658258097,2516.72523243563,2514.097016467021,2507.612202240394
7264.259765625,1376.6027541196586,0.9016762434082032,2516.917672422524,2516.1412704259114,2513.435462501641,2513.2548325329976,2514.874872472878,2508.3855622082906,2521.987442281838,2428.058671262856,2370.230675962563,2369.5066769391256,2411.919671323891,2392.56967284977,2345.7556698590474,2438.7694714337545,2438.751870420571,2500.3836720257955,2507.366752889748,2508.7451927930074,2371.8376705914693,2320.5176785260396,2364.742669370766,2448.2747738629537,2426.0925686627584,2361.6706784039693,2404.415673521157,2485.5429718762593,2499.381772306557,2485.003371503945,2502.108672407265,2507.026652601357,2492.793772962685,2507.457952764626,2505.5309727460103,2519.6413524419027,2519.3289623528676,2517.716103401776,2512.4157326489644,2518.8037123948293,2516.0887384086805,2509.494932439919
7276.27978515625,1374.3286810383777,0.9031682283325198,2519.2160111783473,2518.4113102076976,2515.633541238162,2515.435211074206,2517.0805910943477,2510.488281380984,2524.3755914090602,2431.372612130496,2373.6540147183864,2373.850013863894,2414.5840073941677,2395.103012215945,2350.370018136355,2439.0116120694606,2438.831108224246,2501.1673108457057,2508.256811272952,2509.8389312146633,2375.454017770144,2323.6130143521755,2364.9270097135036,2448.59731305823,2428.2951127408473,2365.1540147183864,2408.7380143521755,2486.9461099027126,2501.0230103848903,2487.918510567996,2503.948310983035,2508.9673110364406,2495.123411309573,2509.3478413938014,2507.4486113904445,2521.7954610703914,2521.4789012788265,2519.7933981536357,2514.373850953433,2520.9193512319057,2518.115821134898,2511.421341073367
7288.2900390625,1372.063947291306,0.9046590010986328,2521.5124826564715,2520.6785266532825,2517.8311026229785,2517.623952640526,2519.2816026344226,2512.5859422817157,2526.7639227046893,2434.705880178444,2377.1044778957294,2378.2384805812762,2417.323479665749,2397.7124796047137,2354.963486684792,2439.1674814357684,2438.8472833766864,2501.872582448952,2509.0939827098773,2510.879282964699,2379.0874796047137,2326.75648595237,2365.163483633034,2448.9285822048114,2430.518380178444,2368.6374826564715,2413.0284814968036,2488.3336839809344,2502.6447820796893,2490.8253831996844,2505.7860822811053,2510.9053831233905,2497.4696817531512,2511.2314825191424,2509.365382207863,2523.9352526798175,2523.614472640984,2521.854141665928,2516.3193726673053,2523.0195326938556,2520.1259327068256,2513.340572370522
7300.2998046875,1369.806756919631,0.906149713256836,2523.808860770711,2522.9446907558527,2520.0306007781114,2519.825150720128,2521.4799706854906,2514.680460921773,2529.1542706408586,2438.059463492879,2380.5848617472734,2382.674858085164,2420.1428604045,2400.3998641886797,2359.53885649825,2439.23815917159,2438.8075637736406,2502.4993610301103,2509.881560317525,2511.867361060628,2382.7398605265703,2329.9498672404375,2365.4608535685625,2449.2765579142656,2432.764457694539,2372.12186431075,2417.286857596883,2489.7092590251054,2504.2495613017168,2493.7258605876054,2507.625261298665,2512.84376048232,2499.8345603861894,2513.111861220845,2511.2844610133257,2526.0615107932176,2525.7364907183733,2523.899316571006,2518.2543806948747,2525.1051407971468,2522.1203408160295,2515.255460731038
7312.31005859375,1367.5568896654702,0.9076404860229493,2526.0698386426793,2525.1744986172544,2522.1974385972844,2522.0056987996923,2523.640758633219,2516.7366782422887,2531.5113784070836,2441.3973380323278,2384.0588370557653,2387.120833515726,2423.004836201273,2403.129836201273,2364.0598441358434,2439.18823921641,2438.683936237894,2503.010638355814,2510.5862389798986,2512.767938732706,2386.3748313184606,2333.1548453565465,2365.7898398633824,2449.6127387281285,2434.9983359571324,2375.5728446241246,2421.4808417554723,2491.0392371412145,2505.8029395337926,2496.5848380323278,2509.4319392438756,2514.7483388181554,2502.182639240824,2514.954738735758,2513.1717387433873,2528.137898563944,2527.808598637186,2525.8928156491147,2520.1439887281285,2527.1399586196767,2524.0632585283147,2517.1319085355626
7324.31982421875,1365.3144919933438,0.9091311981811524,2528.2859408270774,2527.3584828388152,2524.322920740789,2524.158090771383,2525.7549309145866,2518.7452904593406,2533.8258206259666,2444.709044159597,2387.5169436346946,2391.564947785085,2425.902937592214,2405.893942536062,2368.5159365546165,2439.009237946218,2438.4758440863548,2503.3957411658225,2511.201340378469,2513.5715405356345,2389.980948151296,2336.362936676687,2366.146933258718,2449.934744538015,2437.210837067312,2378.980948151296,2425.5989443671165,2492.3165423285423,2507.296440781301,2499.3929411780296,2511.1982409369407,2516.6109406363425,2504.504339874929,2516.751940430349,2515.019341171926,2530.1538208138404,2529.82022076959,2527.824366838878,2521.9792606245933,2529.1135488163886,2525.944800795263,2518.961790741628
7336.33984375,1363.0775308915431,0.9106231831054689,2530.5039351136825,2529.5434281380317,2526.4545953424117,2526.330714956059,2527.8698451669356,2520.753295198216,2536.144435182347,2448.040632501378,2391.0039351136825,2396.051939264073,2428.8819334657333,2408.7379362733504,2372.954939142003,2438.749838128819,2438.2406370790145,2503.7010347993514,2511.7771341951034,2514.3255350740096,2393.604933038487,2339.6179335267684,2366.582929864659,2450.2969343812606,2439.4491331727645,2382.3919356019637,2429.68993212296,2493.5903341920516,2508.778435006871,2502.1971342713973,2512.972635522618,2518.4796354921004,2506.8462355287215,2518.5518353135726,2516.8754351289413,2532.1548651607177,2531.816975131764,2529.739963129296,2523.807645097508,2531.071711138024,2527.8114349992416,2520.793415323033
7348.35009765625,1360.849696476695,0.9121139558715822,2532.720127398186,2531.725663417988,2528.5895674769213,2528.5210373942186,2529.9824574534227,2522.757197672539,2538.463577562981,2451.387523943596,2394.5171244684984,2400.577122027092,2431.9391291682055,2411.660129839592,2377.3721201960375,2438.409725481682,2437.987430864983,2503.922827059441,2512.3145278040697,2515.027527147942,2397.243122393303,2342.9151347224047,2367.1031230036547,2450.703327471428,2441.70972853344,2385.803119951897,2433.7507288996508,2494.8596270624926,2510.24662810009,2504.9938281122973,2514.753128344231,2520.352427775078,2509.204527193718,2520.3521273676683,2518.738027865105,2534.136057430916,2533.793907338791,2531.6351674143602,2525.6262772623827,2533.009757394009,2529.6592674795916,2522.6247275416185
7360.35986328125,1358.629222721455,0.9136046680297852,2535.1170706407893,2534.087780679928,2530.91121050285,2530.9122705118525,2532.276110615002,2524.9398703234065,2540.9658608095515,2454.9315695421565,2398.239064659344,2405.321065391766,2435.2572683946955,2414.8420691149104,2381.9500631945,2438.1759695665705,2437.9133734361994,2504.244969810711,2513.0015711443293,2515.86167093681,2401.0750631945,2346.437077965008,2367.893071617352,2451.3444723741877,2444.175572838055,2389.396077598797,2437.963773216473,2496.3100714342463,2511.885570015179,2507.9656710283625,2516.7241701738703,2522.4132704393733,2511.7614702837336,2522.33727022575,2520.7912706987727,2536.278640593754,2535.932291652428,2533.6918506281245,2527.6187104837763,2535.109248660857,2531.6707706110346,2524.6402706758845
7372.3701171875,1356.4158935383075,0.9150954407958986,2537.8776292036882,2536.8126792143694,2533.6031593512407,2533.6873292158953,2534.934549255263,2527.4843291472307,2543.8342093657366,2458.8546265791765,2402.3506364058367,2410.464627189528,2439.0186280440203,2418.4656266402117,2386.8726243208757,2438.2381257246843,2438.2183274458757,2504.8521279524675,2514.027428550612,2517.013129157912,2405.2846268843523,2350.363621635329,2369.1426285933367,2452.411732597243,2447.029827995192,2393.353627128493,2442.5127305220476,2498.127827567946,2513.8803300093523,2511.295729560744,2519.0705289076677,2524.8467292021624,2514.6996297072283,2524.6919287871233,2523.219829482924,2538.7640982102266,2538.4136231969705,2536.092259211432,2529.9689993094316,2537.5520722102037,2534.028929157149,2527.0247296522966
7384.3798828125,1354.2098535958967,0.9165861529541017,2540.6380755350724,2539.5366955444947,2536.302425567879,2536.482005302681,2537.595055525078,2530.0272757456437,2546.704965297951,2462.7923724100724,2406.488081638588,2415.6430727884904,2442.859274570717,2422.1680743143693,2391.7760760233537,2438.2410723612443,2438.557074253334,2505.384176914467,2515.0362746164933,2518.121475879921,2409.5060717508927,2354.331068699135,2370.4920794413224,2453.54957455851,2449.9088732645646,2397.31307858683,2447.0342776224747,2499.9526774332658,2515.869776432289,2514.62037533976,2521.43047589518,2527.2907759592667,2517.654974643959,2527.0543753550187,2525.661675159706,2541.2272595212594,2540.8727795378104,2538.472195570244,2532.314775173439,2539.9735655233994,2536.3703257486954,2529.416575138344
7396.39990234375,1352.0091033519197,0.9180781378784181,2543.400878728262,2542.262358725897,2539.01218873345,2539.2977088102016,2540.2611687787685,2532.571478665701,2549.5806587346706,2466.7462766774806,2410.653884709707,2420.85688001,2446.78128033959,2425.9508817800197,2396.660873235098,2438.196876347891,2438.9538801320705,2505.848377049795,2516.039378941885,2519.192979634634,2413.7428739675197,2358.33987408959,2371.9508817800197,2454.7690809377345,2452.815475285879,2401.275878728262,2451.5315778859767,2501.7909773000392,2517.8591783651027,2517.9422796376857,2523.808578313223,2529.749578297964,2520.629678548208,2529.429078877798,2528.121178449026,2543.6691367336425,2543.3108094268355,2540.8337786801967,2534.6600788243923,2542.3753287204418,2538.697998822561,2531.820578397146
7408.41015625,1349.8172737592886,0.9195689106445314,2546.0812769014588,2544.9050068933716,2541.6482768137207,2542.0481968004456,2542.849306829666,2535.032576568817,2552.3765869219055,2470.6307764131775,2414.762276657318,2426.019280441498,2450.6993799288025,2429.7292795259705,2401.4442834932556,2438.0342798311463,2439.346276291107,2506.1662759859314,2516.9619760591736,2520.1478777010193,2417.907280929779,2362.303277023529,2373.437279709076,2455.9938745577088,2455.665177353119,2405.156273849701,2455.920174606537,2503.5621767122498,2519.7669763643494,2521.176676758026,2526.1219778139343,2532.1401767809143,2523.5383768160095,2531.733476646637,2530.5153770525208,2546.00350250343,2545.641528912281,2543.092116840576,2536.921926506256,2544.6718368608704,2540.9280366976013,2534.1543769914856
7420.419921875,1347.632627975748,0.9210596228027345,2548.47982438095,2547.26528437622,2544.0117843914786,2544.53215439804,2545.161234455184,2537.2115243244925,2554.893374281005,2474.245823221282,2418.613827066497,2430.9298213291922,2454.4136241246024,2433.3018229771415,2405.926830606536,2437.5698207188407,2439.558826761321,2506.1470225621024,2517.616024332122,2520.792423563079,2421.800823526458,2366.021831827239,2374.7578242588797,2457.0330241490165,2458.2587245274344,2408.7578242588797,2460.001324014739,2505.0711253453055,2521.397425012664,2524.124325113372,2528.173424081878,2534.2650244999686,2526.181324319915,2533.770324068145,2532.6465247441092,2548.0294763911525,2547.6641063857833,2545.0478544998923,2538.9028647709647,2546.6630444098273,2542.8621643353263,2536.2209246922293
7432.43017578125,1345.4549539644836,0.9225503955688478,2550.878469378228,2549.625249416108,2546.385049254174,2547.0294093196344,2547.4801394050073,2539.390669733758,2557.413049608941,2477.872365862603,2422.4894618098688,2435.8694666926813,2458.204969317193,2436.951467425103,2410.389470965142,2437.1024684016656,2439.8984660212946,2506.082670122857,2518.2959689204645,2521.4156703059625,2425.7034663264703,2369.7754725520563,2376.1974696223688,2458.1765727107477,2460.8781718318414,2412.3594721858453,2464.0573710505914,2506.604169756646,2523.03606978106,2527.0672701899957,2530.2468699519586,2536.407769114251,2528.8398684565973,2535.8239697520685,2534.798469454522,2550.027648360009,2549.6591793601465,2546.9833594863367,2540.887029558892,2548.6304794852686,2544.7839092318964,2538.3048695628595
