WN,WL,En,stat,173,233,293,353,413,473,533,593,653,713,773,833,893,953,1013,1073,1133,1193,2033,3053,4013,5033
7000.0,1428.5714285714287,0.868875,2418.091144130758,2417.356990144781,2417.157711134485,2413.177994297079,2409.8949342232263,2413.1412840347803,2416.077594087652,2417.698344127468,2417.885328130058,2417.27530215793,2416.7631741028345,2414.7261841755426,2417.1660021405733,2418.323673130206,2419.2051641207254,2418.5466831188714,2412.9267940979516,2413.0516243439233,2418.609248147539,2419.005720124773,2419.174104140333,2419.906854079298,2419.624264166883
7012.009765625,1426.124653879268,0.8703657121582034,2419.262973664252,2418.4601386766117,2418.2527437190693,2414.1945337037723,2410.9191340188663,2414.176773426978,2417.1600135545414,2418.8240806739013,2419.0225136707704,2418.4021106939,2417.883383629767,2415.8010135869663,2418.296406684367,2419.4737726579588,2420.3663536290805,2419.704249678103,2414.1121238450687,2414.215233681647,2419.785766659228,2420.1827586869877,2420.3512036780994,2421.0885937194507,2420.8048837165516
7024.02001953125,1423.6861472765781,0.8718564849243164,2420.43485084084,2419.5595818450784,2419.3437408497666,2415.2077309182023,2411.9451905777787,2415.2094408562516,2418.238530783925,2419.9472088506554,2420.157564847741,2419.526509850297,2419.0012008240556,2416.873960881505,2419.4249708941315,2420.6224138429498,2421.5265407851075,2420.8608168354367,2415.300620703969,2415.382830767903,2420.962376861844,2421.359871833596,2421.5283708861207,2422.2704208186005,2421.9856008580064
7036.0400390625,1421.253992939532,0.8733484698486331,2421.6251334845015,2420.6734744607397,2420.4488235413023,2416.2361335455366,2412.9918832479902,2416.25777336945,2419.331353396077,2421.0859254895636,2421.308689474959,2420.666713505883,2420.134873479504,2417.9635333715864,2420.5699734388777,2421.7878544776627,2422.704003542561,2422.034673482079,2416.5105833708235,2416.5727634130903,2422.157434493203,2422.5554194747397,2422.7239634691664,2423.470703452725,2423.184753507275
7048.0498046875,1418.832198567783,0.8748391820068362,2422.818773719973,2421.7865537139837,2421.552733752436,2417.264903518862,2414.0446333620016,2417.306853744692,2420.423303816027,2422.2250147196714,2422.4606817099516,2421.8075237008993,2421.2692236635153,2419.0548736783926,2421.716293666071,2422.9549407246773,2423.8836236926977,2423.2106977137987,2417.726883861727,2417.769973728365,2423.3558947178785,2423.7543517085974,2423.922933671183,2424.674383732981,2424.387323710627
7060.06005859375,1416.4185455940496,0.8763299547729493,2424.012462485296,2422.895302522642,2422.6519224529093,2418.2910126333063,2415.100572455389,2418.3535526876276,2421.5109125261133,2423.3609894995516,2423.610059488279,2422.945472467405,2422.400832522375,2420.144862521154,2422.86053251074,2424.120251487655,2425.0620125417536,2424.385500479204,2418.946122515661,2418.971102583868,2424.5544465069597,2424.953361499769,2425.121972430212,2425.878162491781,2425.5899824981516
7072.06982421875,1414.0131882966382,0.8778206669311525,2425.2061027207674,2423.9993927398027,2423.7460627475084,2419.3146527924837,2416.1600726762117,2419.3979529061617,2422.5939627805055,2424.493564716846,2424.7565437176527,2424.080302707225,2423.529482714206,2421.233642689258,2424.0025327124895,2425.2835698195995,2426.238962761432,2425.5588997223676,2420.168112627536,2420.1759928384126,2425.752993694812,2426.152350715667,2426.32099270013,2427.0819426694216,2426.7926326909364
7084.080078125,1411.6158893910724,0.8793114396972657,2426.3997914860906,2425.0986914704504,2424.8350014756384,2420.33629155857,2417.2237117360296,2420.440401322669,2423.672421462363,2425.622643477744,2425.9000334809484,2425.211931474036,2424.6551514933767,2422.321591622657,2425.142301447219,2426.4448672863605,2427.4145114491644,2426.73090249998,2421.39285159809,2421.384671456641,2426.951634473628,2427.351417488879,2427.52007151348,2428.2858214448156,2427.995381481475
7096.10009765625,1409.2247660518303,0.8808034246215822,2427.511682637499,2426.1111226160983,2425.836642630861,2421.2744828541736,2418.2101327259998,2421.399312623308,2424.664332755373,2426.666172631548,2426.9584756572704,2426.258342631624,2425.695862658785,2423.3271628697375,2426.1979326088886,2427.5221638376797,2428.5066856224994,2427.8195686419467,2422.538372643755,2422.515212662981,2428.0685226400356,2428.468714662359,2428.6373726208667,2429.407942660616,2429.11637259321
7108.10986328125,1406.843759078281,0.8822941367797852,2428.5960903292907,2427.0907503491653,2426.8050602799667,2422.184020531775,2419.174119961859,2422.3293004161133,2425.6239202147735,2427.6782553321136,2427.9859603172554,2427.273680341841,2426.7058403617157,2424.3050103312744,2427.2236802703155,2428.5696332300467,2429.569709313513,2428.8791113322986,2423.6588902598633,2423.621810448767,2429.157973302008,2429.5585573440803,2429.727220309378,2430.502630365492,2430.209930313231
7120.1201171875,1404.4706880521103,0.8837849095458986,2429.680542109865,2428.0648920520725,2427.7675220951023,2423.0929323419514,2420.1437016710224,2423.2582122072163,2426.578622220415,2428.6861971005383,2429.009779094118,2428.285272119898,2427.712472079653,2425.2830420717182,2428.2469921096745,2429.614655910391,2430.6309971198025,2429.9369521125736,2424.781802295107,2424.7318721994343,2430.2475141271534,2430.6484730824413,2430.817122100252,2431.5974121078434,2431.303572057146
7132.1298828125,1402.1057053515938,0.8852756217041017,2430.7649498016567,2429.033209803793,2428.723719838354,2424.0017199547024,2421.1192398102016,2424.1863598854275,2427.5283098251552,2429.689679744932,2430.0295947820873,2429.292859795782,2428.7155897648067,2426.2615799934597,2429.2677397758694,2430.6569898010225,2431.6903458268375,2430.9928928048344,2425.9068999321194,2425.84518003771,2431.337056818697,2431.738373819086,2431.9070098430843,2432.692189815733,2432.39721978018
7144.14013671875,1399.7485783632633,0.8867663944702149,2431.849401582231,2429.9955716023346,2429.6734915861985,2424.911081422319,2422.1012917647263,2425.114221681108,2428.4730516562363,2430.6885715613266,2431.045230556478,2430.296331633081,2429.7151914725205,2427.241171468248,2430.2859716305634,2431.6965645888945,2432.7477235684296,2432.0469075778624,2427.0341416487595,2426.961681474199,2432.4266905674835,2432.8283485660454,2432.996961582651,2433.787071574678,2433.490961540689
7156.16015625,1397.3974564091143,0.8882583793945312,2432.9391127517747,2430.956992714696,2430.6218427112626,2425.8269425323533,2423.09552296906,2426.047482579045,2429.418072789006,2431.687842696004,2432.0616257479714,2431.3007327011155,2430.7164028575944,2428.227512924962,2431.306872694783,2432.738429754071,2433.808219759755,2433.104090749316,2428.1686225822496,2428.086442559056,2433.521631746583,2433.923611729436,2434.092192738347,2434.8872527769136,2434.5900027444886
7168.169921875,1395.056215043556,0.8897490915527345,2434.029647850627,2431.9128277536574,2431.564137959117,2426.7455878492538,2424.097908043498,2426.9821977850143,2430.3589978452865,2432.6828378673736,2433.0740578409377,2432.301457905406,2431.71474792921,2429.2166676756087,2432.3259878393355,2433.7779848512355,2434.867270850772,2434.159887843961,2429.3057780500594,2429.214848065013,2434.617443823451,2435.019727849597,2435.1882678505126,2435.98830785715,2435.6899178262893
7180.18017578125,1392.722711016362,0.8912398643188476,2435.1202272873843,2432.862157295319,2432.4994272690737,2427.667037437531,2425.1081270676577,2427.918107460114,2431.2951473694766,2433.672527263733,2434.0814473134005,2433.2975673180545,2432.7093972664798,2430.2084173661196,2433.342567275139,2434.8142802816355,2435.9239682656253,2435.213393884572,2430.4446973305667,2430.3459772568667,2435.713349292847,2436.1159182887995,2436.284407327744,2437.0894573431933,2436.789917300316
7192.18994140625,1390.3970948304452,0.892730576477051,2436.210762386237,2433.804742460166,2433.4275022791967,2428.5920323180303,2426.126262073432,2428.8557022856817,2432.2266024397954,2434.6566124009237,2435.083402399932,2434.2888224171743,2433.7002624320135,2431.2032126235113,2434.356522445594,2435.8470593737707,2436.978091363822,2436.264398087774,2431.5851525115118,2431.479552154456,2436.8092584060773,2437.2120924042806,2437.380522375022,2438.1906124400243,2437.889922385131
7204.2001953125,1388.0791384040967,0.8942213492431641,2437.301341822994,2434.740581801784,2434.34836178149,2429.521541884792,2427.1530416520955,2429.7956617387654,2433.1536720308186,2435.6349818023564,2436.0797018321873,2435.2752018484,2434.687471917522,2432.201741984737,2435.3680217775227,2436.876247814548,2438.02959882344,2437.3128681226344,2432.7271216424824,2432.615481665981,2437.9052608522297,2438.3083417924763,2438.4767017873646,2439.2918518098713,2438.990021875751
7216.22021484375,1385.7670223852122,0.8957133341674806,2438.351504293199,2435.629194226976,2435.2215141923384,2430.416014161821,2428.1480044991927,2430.6981644303755,2434.0362143189864,2436.566974249597,2437.029564347978,2436.2161543042616,2435.6306242616133,2433.164134469743,2436.336684194322,2437.8612302811102,2439.0379053027586,2438.31822739255,2433.8299941689925,2433.71313425612,2438.960896280523,2439.3642042548613,2439.5324942738966,2440.3527342946486,2440.049744334932
7228.22998046875,1383.464558684601,0.8972040463256836,2439.380572868298,2436.489922834347,2436.0663328895075,2431.2956929931147,2429.1308732757075,2431.5831928977473,2434.893922878216,2437.471772862385,2437.952032876919,2437.130962921093,2436.549162937115,2434.110282970379,2437.2819429168208,2438.8211878666384,2440.022215856026,2439.299692464779,2434.9129830131037,2434.7916627654536,2439.995486868332,2440.3990128764613,2440.5672028789027,2441.392562938641,2441.0884228476984
7240.240234375,1381.1696402727487,0.8986948190917969,2440.409683282256,2437.3440232824087,2436.90408330667,2432.182663018584,2430.123083169341,2432.472563321471,2435.748423154235,2438.370373303771,2438.8679433416128,2438.040773208022,2437.4643931936025,2435.0619230817556,2438.2251031945943,2439.7771353076696,2441.0035632799863,2440.2783062856197,2435.9970932554006,2435.8720031331777,2441.0301712702512,2441.433883244872,2441.6019832443,2442.4324832509756,2442.127193267226
7252.25,1378.8824158019925,0.9001855312500001,2441.438751857355,2438.1916319537904,2437.7349218536165,2433.0777718234804,2431.12445227392,2433.3668915439393,2436.600201766565,2439.262631814554,2439.7769618440416,2438.94557182081,2438.3764719177034,2436.0195318866517,2439.166291873529,2440.7288958836343,2441.9817768741395,2441.2539118636396,2437.0821220088746,2436.9539119411256,2442.064863841608,2442.4687418151643,2442.636741797998,2443.4724218059328,2443.1659619022157
7264.259765625,1376.6027541196586,0.9016762434082032,2442.467820432454,2439.0331003930864,2438.559250381261,2433.982010152608,2432.1353199746904,2434.2669203546343,2437.4499805238543,2440.148580339223,2440.678900387555,2439.845540550023,2439.2857604291735,2436.9836905267534,2440.1057904031572,2441.676453438073,2442.956838425666,2442.2265044268665,2438.168000486165,2438.0372503068743,2443.0996084478197,2443.503630426198,2443.6715203788576,2444.5124004152117,2444.204780485898
7276.27978515625,1374.3286810383777,0.9031682283325198,2443.4914211902133,2439.863441196393,2439.372111288022,2434.890780893277,2433.1502213153353,2435.1678909930697,2438.293091264676,2441.02284118266,2441.5681311759463,2440.735471216153,2440.1871812018862,2437.9494514140597,2441.0384411487094,2442.614334193181,2443.9232521924487,2443.190601197194,2439.2491311702242,2439.1163911494723,2444.128936198663,2444.5330911550036,2444.7008511695376,2445.546961275052,2445.2381812009326
7288.2900390625,1372.063947291306,0.9046590010986328,2444.510449005963,2440.6841591137663,2440.1750288742796,2435.805859162213,2434.1701493996397,2436.071408821942,2439.1313391464964,2441.886458947064,2442.445468975903,2441.616608931424,2441.0820990341917,2438.9181690949217,2441.965509011151,2443.54348398626,2444.881928994061,2444.1471299964205,2440.32631881416,2440.1920490998045,2445.1537450093047,2445.5579989689604,2445.725629045369,2446.576999022366,2446.2670590418593
7300.2998046875,1369.806756919631,0.906149713256836,2445.5294353927657,2441.500555273442,2440.973395582585,2436.7325651611372,2435.1994354690596,2436.9826958145186,2439.9702751602217,2442.744265314488,2443.3154454196974,2442.493945356755,2441.975635286717,2439.8947656120345,2442.8919553722426,2444.4685653413817,2445.837470379023,2445.1007053817793,2441.4039852584883,2441.2686054672286,2446.1785643662497,2446.5829054082915,2446.7503954137846,2447.607045408635,2447.295935388951
7312.31005859375,1367.5568896654702,0.9076404860229493,2446.5484632085154,2442.313683373768,2441.7683132718394,2437.671722752888,2436.2381633351633,2437.9024728368113,2440.8111532758066,2443.5967632363627,2444.178283316929,2443.3682132790873,2442.8685432504008,2440.8796833585093,2443.8183332513163,2445.389873249371,2446.7900952081272,2446.0515641997645,2442.4821032117197,2442.3459833691904,2447.2034782002756,2447.6078831981013,2447.775213224728,2448.637183291752,2448.3249132464716
7324.31982421875,1365.3144919933438,0.9091311981811524,2447.567449595318,2443.1246495503046,2442.5609398144343,2438.623869921551,2437.2860498684504,2438.8313093441584,2441.655129458294,2444.444449688778,2445.0341894882777,2444.240079666958,2443.7615196961024,2441.873119379864,2444.7451195973017,2446.307659651623,2447.7399366009095,2446.9998535770037,2443.5604996937373,2443.4239597576716,2448.2284046071627,2448.632849599705,2448.800019647465,2449.6673295754053,2449.3538896101572
7336.33984375,1363.0775308915431,0.9106231831054689,2448.437472320249,2443.785902476957,2443.2038221127295,2439.44065187042,2438.194072700193,2439.620852447202,2442.354642368009,2445.139152265241,2445.7347423798346,2444.961592412641,2444.5065424210334,2442.726342178037,2445.524002290418,2447.0734523302817,2448.538385323336,2447.7969763047004,2444.490152335813,2444.353472209623,2449.1044223076606,2449.5088822609687,2449.675882316282,2450.548572278669,2450.2339423662925
7348.35009765625,1360.849696476695,0.9121139558715822,2449.200877925979,2444.3413980218043,2443.7410080643763,2440.1648280831446,2439.004277965652,2440.313977977859,2442.9534781190027,2445.7241878720392,2446.322987815963,2445.5762078972925,2445.146928093063,2443.481807968246,2446.197987815963,2447.7301979275812,2449.2282080265154,2448.4857119532694,2445.313337823974,2445.1767280312647,2449.8738779040445,2450.2783279629816,2450.445147893058,2451.3232379170527,2451.0074379654993
7360.35986328125,1358.629222721455,0.9136046680297852,2449.964252495176,2444.8995423549477,2444.2809925311867,2440.903322243101,2439.823052429563,2441.0177326434914,2443.5597524875466,2446.3073225253884,2446.906492494947,2446.1918325656716,2445.7903423541848,2444.246162437803,2446.874402546293,2448.3852524989907,2449.916535493887,2449.173197471506,2446.1365525955025,2446.0001924270455,2450.6433574789826,2451.047782444364,2451.214402460462,2452.097922586805,2451.780942463285
7372.3701171875,1356.4158935383075,0.9150954407958986,2450.727658100906,2445.4624379356533,2444.82596809465,2441.6563680847316,2440.649958439651,2441.732598133865,2444.1750581939846,2446.8900080402523,2447.486608095947,2446.8100181301265,2446.4380281646877,2445.0193980415493,2447.554078169647,2449.0395880420833,2450.604109101477,2449.860176094356,2446.959778137985,2446.823808022323,2451.41292411882,2451.81728810865,2451.9837181051403,2452.8726881225734,2452.554538079086
7384.3798828125,1354.2098535958967,0.9165861529541017,2451.491032670103,2446.0322228175028,2445.378192494474,2442.4239826899393,2441.484832833372,2442.4588022929056,2444.800922463499,2447.4738326769693,2448.064882586561,2447.432342598997,2447.0911327105387,2445.801332543455,2448.2377327185495,2449.6942827206476,2451.2916906725986,2450.54740364369,2447.7828827601297,2447.647402594648,2452.1825156908853,2452.5868026715143,2452.7530226212366,2453.6474827032907,2453.328142712675
7396.39990234375,1352.0091033519197,0.9180781378784181,2452.1634226024644,2446.5203228176133,2445.849212664415,2443.1151428401963,2442.2361526668565,2443.1056528270738,2445.347912806322,2447.969712752153,2448.5523126304643,2447.969672697832,2447.659982699205,2446.5008125484483,2448.8352625549333,2450.2596626461045,2451.889294612457,2451.1448725641267,2448.5148525417344,2448.3799226463334,2452.861180621435,2453.2653626382844,2453.431352633287,2454.331332701494,2454.010812658121
7408.41015625,1349.8172737592886,0.9195689106445314,2452.7582841134226,2446.942644140736,2446.2550640320933,2443.7431140160716,2442.917064211384,2443.6867442345774,2445.8309741234934,2448.3931842065012,2448.964684031025,2448.4373541093028,2448.159284136311,2447.1310138917124,2449.360934040562,2450.750664017216,2452.411485127226,2451.6671340680277,2449.1690640664256,2449.0347240185893,2453.4623741126215,2453.866434118763,2454.0321941590464,2454.937714121357,2454.616004130856
7420.419921875,1347.632627975748,0.9210596228027345,2453.3531214400696,2447.3792015716003,2446.6758815452026,2444.385080973761,2443.60464159693,2444.279641787665,2446.329001586096,2448.824021498816,2449.38216153826,2448.914851348059,2448.667811553137,2447.769081275122,2449.893071334021,2451.2464114829468,2452.9370004340576,2452.192871491568,2449.8229715033935,2449.689231555121,2454.0636014148163,2454.4675114556717,2454.6330213948654,2455.544121424811,2455.221221487181
