WN,WL,En,stat,185,245,305,365,425,485,545,605,665,725,785,845,905,965,1025,1085,1145,1205,1265,2045,3065
7000.0,1428.5714285714287,0.868875,2467.8926655863884,2334.2156636332634,2295.8506581400993,2323.9476582621696,2336.5916707133415,2371.0089680766228,2381.4280659770134,2386.4619633769157,2404.195167264855,2421.3489644145134,2387.6399647807243,2379.5494649027946,2370.5683629130485,2368.7263676737907,2378.238063535607,2378.238063535607,2383.8541676615837,2407.8751637553337,2432.1646649455192,2449.827565870202,2422.755466184533,2423.142863950646
7012.009765625,1426.124653879268,0.8703657121582034,2470.111027825603,2335.2840319759935,2297.8290301449388,2325.382023919353,2337.6920214779466,2371.6283312923997,2382.069127190837,2387.2585269100755,2405.1857272274583,2422.5220271236985,2389.676030267009,2381.7334262020677,2372.794224847087,2370.980427850017,2380.526127923259,2380.526127923259,2386.4870272762864,2410.306328881511,2434.42662917448,2452.0880271084397,2425.2430277950853,2425.6286288387864
7024.02001953125,1423.6861472765781,0.8718564849243164,2472.349114435639,2336.399117487397,2299.8641138252874,2326.861107843842,2338.8321161446233,2372.260117548432,2382.7176141914983,2388.0702142891546,2406.188912409272,2423.702713983979,2391.7604150948187,2383.960213678803,2375.058617609467,2373.2710123238226,2382.8475122627874,2382.8475122627874,2389.145211237397,2412.7604150948187,2436.7093134102483,2454.368615168061,2427.7534151253362,2428.137112635102
7036.0400390625,1421.253992939532,0.8733484698486331,2474.589020850213,2337.5450145025566,2301.9390269537284,2328.3690196295097,2339.996018530877,2372.887017371209,2383.357117774041,2388.8808223028495,2407.1884242315605,2424.873921515496,2393.8755198736503,2386.211823584588,2377.343819739373,2375.580018164666,2385.1843196173027,2385.1843196173027,2391.8108226080253,2415.219220282586,2438.9948207159355,2456.651421668084,2430.2686206121757,2430.650521399529
7048.0498046875,1418.832198567783,0.8748391820068362,2476.827016470022,2338.720021841116,2304.0490165920924,2329.901021596975,2341.181020376272,2373.5080162258814,2383.9855171414088,2389.688314077444,2408.1817146511744,2426.0331169338892,2396.017819997854,2388.484517690725,2379.645719167776,2377.903615591116,2387.5327202053736,2387.5327202053736,2394.479917165823,2417.6791168423365,2441.2794166775416,2458.9327160092066,2432.7848182888697,2433.1647163601588
7060.06005859375,1416.4185455940496,0.8763299547729493,2479.0651030800586,2339.9281096718555,2306.1971068642383,2331.4621062538868,2342.390100028301,2374.1270995400196,2384.6064009926563,2390.4964003823047,2409.172402884746,2427.183301474834,2398.1894011757618,2390.7800002358204,2381.966302420879,2380.2436995766407,2389.8945021889454,2389.8945021889454,2397.154405143047,2420.1420035622364,2443.5651030800586,2461.2144027016407,2435.3039031288868,2435.6818022988086
7072.06982421875,1414.0131882966382,0.8778206669311525,2481.28332111938,2341.1503255139114,2308.3623158703567,2333.031322218013,2343.604320264888,2374.7253224621536,2385.2018239269973,2391.2873189221145,2410.1421239147903,2428.305721021724,2400.370418287349,2393.0782201061966,2384.2854192028763,2382.580119825435,2392.2498204479934,2392.2498204479934,2399.8143193493606,2422.587920881343,2445.831920362544,2463.4766213665725,2437.805820203853,2438.1816212902786
7084.080078125,1411.6158893910724,0.8793114396972657,2483.501496810449,2342.4084944911133,2310.5664992518555,2334.6304946131836,2344.844499129785,2375.324494857324,2385.7934966273438,2392.0826964564453,2411.1125960536133,2429.4214949793945,2402.580796737207,2395.398797530664,2386.6225981898438,2384.9325957484375,2394.618196029199,2394.618196029199,2402.4792952723633,2425.0363974757324,2448.099595565332,2465.739196319116,2440.3102965541016,2440.683896560205
7096.10009765625,1409.2247660518303,0.8808034246215822,2485.7214761163423,2343.7044778253266,2312.810480632944,2336.260477581186,2346.114481487436,2375.9294762994477,2386.385378399057,2392.8866753961274,2412.0872750665376,2430.5339761163423,2404.822275676889,2397.743372478647,2388.9795785333345,2387.3027749444673,2397.0013757135102,2397.0013757135102,2405.1510796930024,2427.4893746759126,2450.3701768304536,2468.003876247568,2442.8188767816255,2443.1903748895356
7108.10986328125,1406.843759078281,0.8822941367797852,2487.9395616266706,2345.038560650108,2315.089555523155,2337.9195573542097,2347.411561748741,2376.538560650108,2386.976564190147,2393.6978624079206,2413.0646608087995,2431.6409623835066,2407.0910585138777,2400.107965252159,2391.352365276573,2389.6867616388777,2399.395662090538,2399.395662090538,2407.8259599421003,2429.9431627008894,2452.639859935997,2470.267061016319,2445.3280618402937,2445.69726350045
7120.1201171875,1404.4706880521103,0.8837849095458986,2490.1602809382593,2346.4142787409937,2317.4102809382593,2339.613283867947,2348.741274590603,2377.1572825862086,2387.572283501736,2394.522982354275,2414.0511805964625,2432.748781914822,2409.3914821101343,2402.4968821955836,2393.745280022732,2392.0888774348414,2401.8052775813258,2401.8052775813258,2410.5082805110133,2432.4019801570093,2454.913180108181,2472.5332801295435,2447.8419825984156,2448.2088801814234
7132.1298828125,1402.1057053515938,0.8852756217041017,2492.381248330527,2347.832252358847,2319.76824173873,2341.339240884238,2350.103248452597,2377.7872465605074,2388.174247598105,2395.3620451444917,2415.046546792441,2433.856647347861,2411.7210463041597,2404.9072493070894,2396.155647134238,2394.5065458769136,2404.2278517240816,2404.2278517240816,2413.1955488676363,2434.8635481352144,2457.187747811728,2474.8001478666597,2450.3582495207124,2450.722846841269
7144.14013671875,1399.7485783632633,0.8867663944702149,2494.6023060207044,2349.2933002833997,2322.1643024806654,2343.097301137892,2351.4973102931654,2378.4293094997083,2388.785304677931,2396.217609060255,2416.0528065089857,2434.9663044337904,2414.0793033961927,2407.3388096217786,2398.5831028346693,2396.939403188673,2406.662906301466,2406.662906301466,2415.8876072292005,2437.3276058559095,2459.4634052638685,2477.0675064448988,2452.8767048244154,2453.238906515089
7156.16015625,1397.3974564091143,0.8882583793945312,2496.8251696690804,2350.800175772596,2324.600163565565,2344.8911639317757,2352.926167593885,2379.0891696080453,2389.408169852186,2397.0937701329476,2417.074071036268,2436.081570731092,2416.467770682264,2409.7926684483773,2401.0288668736703,2399.388867484022,2409.112073050428,2409.112073050428,2418.5858660802132,2439.7957697972543,2461.741971121717,2479.3370696172005,2455.3987704381234,2455.75856886952
7168.169921875,1395.056215043556,0.8897490915527345,2499.0818507570384,2352.3848445314525,2327.106844653523,2346.7518489259837,2354.4248530763743,2379.800852527058,2390.0788524049876,2398.0248515504954,2418.144747485554,2437.2365519899486,2418.9178492921947,2412.3005473512767,2403.5248515504954,2401.8867518800853,2411.607149829304,2411.607149829304,2421.322451342976,2442.300051440632,2464.055250873005,2481.640850772297,2457.9565493959544,2458.313849200642
7180.18017578125,1392.722711016362,0.8912398643188476,2501.349129801119,2354.027123575533,2329.66112626108,2348.6581355384237,2355.9691249183065,2380.5441294959433,2390.7771312049276,2398.9921275428183,2419.2440272620565,2438.4103289893515,2421.406129007662,2414.838830118502,2406.0474330237753,2404.409531717623,2414.124833231295,2414.124833231295,2424.074029093111,2444.8171283057577,2466.3802310279257,2483.955529337252,2460.5265284827597,2460.881428842867
7192.18994140625,1390.3970948304452,0.892730576477051,2503.6163166681436,2355.7173145929482,2332.2523182550576,2350.59831129705,2357.5503224054482,2381.310316912284,2391.4943150201943,2399.985319964042,2420.3638142267373,2439.5943134943154,2423.9214161554482,2417.3964146295693,2408.585516802421,2406.9463184991982,2416.654219500175,2416.654219500175,2426.8296192804482,2447.3362148920205,2468.7061184564736,2486.270617357841,2463.0981167474893,2463.4504154840615
7204.2001953125,1388.0791384040967,0.8942213492431641,2505.883595712224,2357.454594857732,2334.87959790949,2352.5745899749195,2359.1685993743336,2382.1025974822437,2392.2355930877125,2401.0075962615406,2421.506695992986,2440.791394479314,2426.463399179021,2419.9729969573414,2411.1389973235523,2409.4970982146656,2419.1951954436695,2419.1951954436695,2429.5894978118336,2449.857396371404,2471.03319669489,2488.58619619135,2465.6711971831714,2466.0209972930347
